5,21,0.045709
5,23,0.051505
5,25,0.039572
5,30,0.101043
5,52,0.038081
5,56,0.020663
5,73,0.030363
5,74,0.037902
5,75,0.038442
5,78,0.120157
5,79,0.034788
5,82,0.034136
5,84,0.034497
5,85,0.037292
5,87,0.024941
5,90,0.044085
5,91,0.032132
5,100,0.034796
5,120,0.019153
5,129,0.014028
5,130,0.025884
5,134,0.023280
6,8,0.027506
6,9,0.063146
6,10,0.066748
6,11,0.031232
6,12,0.067250
6,13,0.036034
6,14,0.063997
6,15,0.046668
6,18,0.071750
6,19,0.008140
6,20,0.024965
6,22,0.126374
6,23,0.024197
6,24,0.036373
6,25,0.016595
6,26,0.088343
6,27,0.184475
6,28,0.133733
6,29,0.090039
6,31,0.161738
6,32,0.054289
6,33,0.011813
6,34,0.066191
6,35,0.064646
6,36,0.050957
6,37,0.064523
6,38,0.085732
6,41,0.030578
6,42,0.051175
6,43,0.024575
6,44,0.019226
6,45,0.094916
6,46,0.108476
6,47,0.067510
6,48,0.007442
6,49,0.031228
6,50,0.081536
6,51,0.044336
6,52,0.086692
6,53,0.119030
6,54,0.065638
6,55,0.052492
6,56,0.100744
6,57,0.056799
6,59,0.019549
6,60,0.054057
6,61,0.073334
6,62,0.091269
6,63,0.041534
6,65,0.064932
6,66,0.063011
6,67,0.054138
6,68,0.079348
6,69,0.159760
6,70,0.015978
6,71,0.019239
6,72,0.035835
6,73,0.082977
6,75,0.048520
6,76,0.090857
6,78,0.029193
6,79,0.011980
6,80,0.164325
6,81,0.048601
6,82,0.053163
6,83,0.051529
6,86,0.021860
6,87,0.062957
6,88,0.030343
6,89,0.027031
6,91,0.083799
6,92,0.156875
6,93,0.082397
6,94,0.039456
6,95,0.058561
6,96,0.029161
6,97,0.036923
6,98,0.031740
6,99,0.110412
6,100,0.046806
6,101,0.024410
6,102,0.045326
6,103,0.040331
6,104,0.073018
6,105,0.078314
6,106,0.067082
6,107,0.014356
6,108,0.069903
6,109,0.034853
6,110,0.088526
6,111,0.041143
6,112,0.082485
6,113,0.060401
6,114,0.065041
6,115,0.117699
6,116,0.119977
6,117,0.072309
6,118,0.115160
6,119,0.061071
6,120,0.073243
6,121,0.007939
6,122,0.038176
6,123,0.039509
6,124,0.007504
6,125,0.066082
6,126,0.046930
6,127,0.093211
6,128,0.092264
6,129,0.067756
6,130,0.110902
6,131,0.057946
6,132,0.052398
6,133,0.059475
6,134,0.092300
6,135,0.010905
6,136,0.080396
6,137,0.043130
6,138,0.063770
6,139,0.052877
6,140,0.016009
6,142,0.077083
6,143,0.058675
6,144,0.096324
6,145,0.016386
6,146,0.005849
6,147,0.037905
6,148,0.079945
6,149,0.046030
6,150,0.071158
7,10,0.178848
7,14,0.069971
7,17,0.649111
7,26,0.030406
7,28,0.041287
7,29,0.035807
7,38,0.087348
7,40,0.233730
7,41,0.068326
7,46,0.037009
7,47,0.024746
7,48,0.100252
7,49,0.041567
7,57,0.086557
7,58,0.220492
7,65,0.058915
7,67,0.030944
7,68,0.024550
7,72,0.023173
7,74,0.449431
7,76,0.030515
7,81,0.026069
7,82,0.040684
7,85,0.565682
7,86,0.044141
7,87,0.038951
7,89,0.028324
7,90,0.344141
7,92,0.035181
7,97,0.025970
7,104,0.086044
7,105,0.031307
7,106,0.023758
7,111,0.022645
7,112,0.026963
7,113,0.070858
7,114,0.031354
7,115,0.078078
7,116,0.026064
7,118,0.037009
7,122,0.024418
7,125,0.028617
7,127,0.018441
7,128,0.059476
7,129,0.013966
7,133,0.069820
7,134,0.037038
7,147,0.027884
7,148,0.074357
7,150,0.064656
8,9,0.038754
8,10,0.016057
8,11,0.046341
8,12,0.030381
8,13,0.057911
8,14,0.034046
8,15,0.114635
8,16,0.063742
8,18,0.029514
8,19,0.046318
8,20,0.014112
8,22,0.016764
8,23,0.058461
8,24,0.025462
8,25,0.011748
8,26,0.049771
8,27,0.029841
8,29,0.038734
8,30,0.052729
8,31,0.069200
8,32,0.021450
8,33,0.016889
8,34,0.025098
8,35,0.026201
8,36,0.011524
8,37,0.007879
8,38,0.028010
8,39,0.023700
8,42,0.014622
8,43,0.044335
8,45,0.044209
8,46,0.028130
8,47,0.031961
8,48,0.009658
8,50,0.010781
8,51,0.169006
8,52,0.044320
8,53,0.054749
8,54,0.035456
8,55,0.013947
8,56,0.033082
8,59,0.010797
8,60,0.072451
8,62,0.009847
8,63,0.010808
8,64,0.106033
8,65,0.036414
8,66,0.071288
8,67,0.014365
8,68,0.095540
8,69,0.027584
8,70,0.011302
8,71,0.030544
8,72,0.017501
8,73,0.036095
8,74,0.044050
8,75,0.058383
8,76,0.006445
8,78,0.061522
8,79,0.058792
8,81,0.019749
8,82,0.052302
8,83,0.009916
8,84,0.040736
8,85,0.043530
8,86,0.019645
8,87,0.024913
8,88,0.024471
8,89,0.009340
8,90,0.050715
8,91,0.052600
8,92,0.015574
8,93,0.013138
8,94,0.011410
8,95,0.018251
8,96,0.008583
8,97,0.014700
8,100,0.053274
8,101,0.207575
8,102,0.045617
8,104,0.017681
8,105,0.037060
8,106,0.022490
8,107,0.008284
8,108,0.013644
8,109,0.035302
8,110,0.041250
8,111,0.020850
8,112,0.047317
8,113,0.032105
8,114,0.021786
8,115,0.036072
8,116,0.078148
8,117,0.044248
8,118,0.070029
8,119,0.035111
8,120,0.025494
8,121,0.016157
8,124,0.063592
8,125,0.040496
8,127,0.090811
8,128,0.041704
8,129,0.009632
8,130,0.093965
8,131,0.028755
8,132,0.040494
8,133,0.031619
8,134,0.051900
8,135,0.013873
8,136,0.059574
8,137,0.031623
8,138,0.032718
8,139,0.026215
8,142,0.015804
8,143,0.022187
8,144,0.038292
8,146,0.039597
8,147,0.029614
8,148,0.034626
8,149,0.017039
8,150,0.020692
9,10,0.025903
9,12,0.072739
9,13,0.081313
9,14,0.055836
9,15,0.020536
9,16,0.038606
9,17,0.044760
9,18,0.037259
9,19,0.004707
9,20,0.032073
9,22,0.042322
9,23,0.038829
9,24,0.035907
9,25,0.005175
9,26,0.103513
9,27,0.064082
9,28,0.046995
9,29,0.047762
9,31,0.033220
9,32,0.041652
9,33,0.007870
9,34,0.037826
9,35,0.056198
9,36,0.118063
9,37,0.067075
9,38,0.050415
9,39,0.014721
9,42,0.036444
9,43,0.019281
9,44,0.079252
9,45,0.043207
9,46,0.040636
9,47,0.024335
9,48,0.004123
9,49,0.011703
9,50,0.093680
9,51,0.034074
9,52,0.018101
9,53,0.077465
9,54,0.070925
9,55,0.063343
9,56,0.079698
9,57,0.019934
9,59,0.004601
9,61,0.014585
9,62,0.047769
9,63,0.036799
9,65,0.065837
9,66,0.068805
9,67,0.009026
9,68,0.097273
9,69,0.049891
9,70,0.034372
9,71,0.027664
9,72,0.009569
9,75,0.006083
9,76,0.080219
9,78,0.033094
9,79,0.008674
9,80,0.035056
9,81,0.064900
9,82,0.038768
9,83,0.024642
9,86,0.051504
9,87,0.051554
9,88,0.026850
9,89,0.004551
9,91,0.048232
9,92,0.040941
9,93,0.018422
9,94,0.069721
9,95,0.066002
9,96,0.017057
9,97,0.021420
9,98,0.043928
9,100,0.005470
9,101,0.018011
9,102,0.049978
9,104,0.029153
9,105,0.133188
9,106,0.122580
9,107,0.039176
9,108,0.022103
9,109,0.034360
9,110,0.037726
9,111,0.011532
9,112,0.060359
9,113,0.038635
9,114,0.021046
9,115,0.033182
9,116,0.053663
9,117,0.041286
9,118,0.104538
9,119,0.027598
9,120,0.065755
9,121,0.031373
9,123,0.025168
9,124,0.048957
9,125,0.066850
9,126,0.007936
9,127,0.099683
9,128,0.041722
9,129,0.066423
9,130,0.066660
9,131,0.047632
9,132,0.003503
9,133,0.038031
9,134,0.060040
9,135,0.053122
9,136,0.052912
9,137,0.035119
9,138,0.020557
9,139,0.016026
9,140,0.033999
9,141,0.028663
9,142,0.018264
9,143,0.059288
9,144,0.152864
9,145,0.016978
9,146,0.044309
9,147,0.043439
9,148,0.051120
9,149,0.010651
9,150,0.035512
10,12,0.026627
10,14,0.009258
10,17,0.098685
10,18,0.030700
10,19,0.074018
10,20,0.015322
10,22,0.049222
10,24,0.026865
10,25,0.080365
10,26,0.010042
10,27,0.086141
10,29,0.046933
10,31,0.029929
10,32,0.038503
10,33,0.018175
10,34,0.009461
10,35,0.027205
10,36,0.051441
10,37,0.128175
10,38,0.011864
10,39,0.038343
10,40,0.191566
10,41,0.063206
10,42,0.045491
10,43,0.043476
10,45,0.010759
10,46,0.037062
10,47,0.010350
10,48,0.063092
10,50,0.068179
10,51,0.016714
10,53,0.027344
10,55,0.049593
10,56,0.117026
10,58,0.077304
10,59,0.011847
10,60,0.035689
10,62,0.059158
10,65,0.114896
10,66,0.011081
10,67,0.033054
10,68,0.065307
10,69,0.045717
10,70,0.036828
10,72,0.007506
10,74,0.190653
10,75,0.014781
10,76,0.021110
10,78,0.039853
10,79,0.019143
10,80,0.057119
10,81,0.036513
10,82,0.046399
10,83,0.030796
10,85,0.052321
10,86,0.020885
10,87,0.054828
10,88,0.009227
10,89,0.021775
10,90,0.060604
10,91,0.054837
10,92,0.106429
10,93,0.013862
10,94,0.174174
10,95,0.019455
10,96,0.090646
10,97,0.082250
10,100,0.040431
10,101,0.013838
10,104,0.050063
10,105,0.062927
10,106,0.043911
10,107,0.037466
10,108,0.014597
10,109,0.038717
10,110,0.021481
10,111,0.021936
10,112,0.015246
10,113,0.036623
10,114,0.041075
10,115,0.026906
10,116,0.041945
10,117,0.052811
10,118,0.077635
10,119,0.027281
10,120,0.006353
10,121,0.023152
10,122,0.025578
10,124,0.010602
10,125,0.051213
10,127,0.026736
10,128,0.053504
10,129,0.034157
10,132,0.039501
10,133,0.036080
10,136,0.010821
10,138,0.020494
10,140,0.028122
10,142,0.028987
10,143,0.055013
10,144,0.068132
10,146,0.008165
10,147,0.039395
10,148,0.017680
10,150,0.033287
11,12,0.017196
11,13,0.040975
11,14,0.014251
11,15,0.073751
11,16,0.095694
11,19,0.077644
11,20,0.034670
11,22,0.047279
11,23,0.087617
11,24,0.067981
11,25,0.020911
11,26,0.015398
11,28,0.018005
11,29,0.022349
11,30,0.050115
11,31,0.053587
11,33,0.069612
11,37,0.053928
11,38,0.069924
11,39,0.022039
11,41,0.028786
11,45,0.017502
11,47,0.013100
11,48,0.022224
11,49,0.021832
11,52,0.211404
11,53,0.042272
11,54,0.025478
11,56,0.014290
11,57,0.090437
11,59,0.026912
11,60,0.029884
11,62,0.025457
11,64,0.027344
11,65,0.036605
11,66,0.010586
11,68,0.048961
11,69,0.045869
11,72,0.018754
11,73,0.053498
11,74,0.041751
11,75,0.107345
11,76,0.042136
11,78,0.058744
11,79,0.038622
11,82,0.099931
11,83,0.052372
11,84,0.060472
11,85,0.041216
11,86,0.030836
11,87,0.026085
11,90,0.048187
11,91,0.022727
11,92,0.044002
11,93,0.015261
11,95,0.059884
11,97,0.038799
11,99,0.031249
11,100,0.069071
11,102,0.016567
11,104,0.032561
11,105,0.031720
11,106,0.066218
11,107,0.010865
11,109,0.021690
11,110,0.020150
11,111,0.016223
11,113,0.021207
11,114,0.045167
11,115,0.037019
11,116,0.045830
11,117,0.022263
11,118,0.064571
11,119,0.043363
11,120,0.010261
11,122,0.019741
11,124,0.017083
11,125,0.054004
11,126,0.025359
11,127,0.025282
11,128,0.039140
11,129,0.088248
11,130,0.019654
11,131,0.040893
11,132,0.054379
11,133,0.020882
11,134,0.019548
11,136,0.081936
11,138,0.022864
11,139,0.028711
11,142,0.078542
11,143,0.052945
11,144,0.015092
11,145,0.107054
11,148,0.037697
11,149,0.055019
12,13,0.075893
12,14,0.058540
12,15,0.087165
12,16,0.023185
12,18,0.023895
12,19,0.018203
12,20,0.033110
12,22,0.061541
12,23,0.021366
12,24,0.065085
12,25,0.028848
12,26,0.119260
12,27,0.060745
12,28,0.064599
12,29,0.055432
12,31,0.092048
12,32,0.088782
12,33,0.050243
12,34,0.116208
12,35,0.051591
12,36,0.072604
12,37,0.086360
12,38,0.013358
12,39,0.079112
12,41,0.019498
12,42,0.017216
12,43,0.050959
12,44,0.065841
12,45,0.079961
12,46,0.078584
12,47,0.035617
12,48,0.022909
12,50,0.096781
12,51,0.007247
12,52,0.016471
12,53,0.085206
12,54,0.052441
12,55,0.036465
12,56,0.065770
12,57,0.020467
12,59,0.042057
12,60,0.081451
12,61,0.053335
12,62,0.059968
12,63,0.023697
12,64,0.018691
12,65,0.069332
12,66,0.090778
12,68,0.135355
12,69,0.102022
12,70,0.052247
12,71,0.016650
12,72,0.002947
12,73,0.013599
12,75,0.006281
12,76,0.076434
12,79,0.008864
12,80,0.057520
12,81,0.033397
12,82,0.046333
12,83,0.064766
12,84,0.015282
12,86,0.020232
12,87,0.092612
12,88,0.034115
12,89,0.012495
12,91,0.065023
12,92,0.109901
12,93,0.059696
12,94,0.059306
12,95,0.009042
12,96,0.053827
12,97,0.080946
12,98,0.019389
12,99,0.028040
12,100,0.005659
12,101,0.005774
12,102,0.072311
12,103,0.052333
12,104,0.027967
12,105,0.108227
12,106,0.144893
12,107,0.011618
12,108,0.111089
12,109,0.041101
12,110,0.034619
12,111,0.020106
12,112,0.084106
12,113,0.115638
12,114,0.058088
12,115,0.043228
12,116,0.110203
12,117,0.064829
12,118,0.128301
12,119,0.093891
12,120,0.085559
12,121,0.035965
12,122,0.015009
12,124,0.016279
12,125,0.041216
12,126,0.008287
12,127,0.124193
12,128,0.075211
12,129,0.109717
12,130,0.110116
12,131,0.105158
12,132,0.015712
12,133,0.113873
12,134,0.035865
12,135,0.049283
12,136,0.049930
12,137,0.029086
12,138,0.015928
12,140,0.026648
12,142,0.120190
12,143,0.089775
12,144,0.101561
12,145,0.044568
12,146,0.003217
12,147,0.074806
12,148,0.070082
12,149,0.025032
12,150,0.032265
13,14,0.028517
13,18,0.023618
13,20,0.041099
13,25,0.043609
13,26,0.016280
13,27,0.034004
13,29,0.080624
13,31,0.027426
13,32,0.012544
13,34,0.018824
13,35,0.019116
13,38,0.019312
13,39,0.119318
13,45,0.038895
13,46,0.022648
13,47,0.034760
13,52,0.039234
13,53,0.102942
13,54,0.064051
13,55,0.015935
13,56,0.023470
13,57,0.049430
13,61,0.021837
13,62,0.011258
13,63,0.012371
13,65,0.029372
13,66,0.032588
13,67,0.050695
13,68,0.016983
13,69,0.016749
13,70,0.059597
13,71,0.029983
13,72,0.012257
13,75,0.039651
13,76,0.043100
13,79,0.065402
13,80,0.050627
13,81,0.013799
13,83,0.021712
13,87,0.046522
13,88,0.049870
13,91,0.025591
13,92,0.065620
13,93,0.056277
13,95,0.036731
13,97,0.016775
13,99,0.037303
13,100,0.036326
13,101,0.022528
13,102,0.050469
13,104,0.032657
13,105,0.040675
13,106,0.064616
13,107,0.044753
13,108,0.086438
13,109,0.055503
13,110,0.045321
13,111,0.035579
13,112,0.036910
13,113,0.070749
13,114,0.027948
13,116,0.034017
13,117,0.027185
13,118,0.040293
13,119,0.076032
13,120,0.021299
13,121,0.018497
13,125,0.037570
13,126,0.029869
13,127,0.084222
13,128,0.043737
13,129,0.012242
13,130,0.064860
13,131,0.057978
13,133,0.069704
13,134,0.054777
13,135,0.015864
13,136,0.083697
13,137,0.035240
13,138,0.065063
13,139,0.063356
13,142,0.063892
13,143,0.046227
13,144,0.092945
13,147,0.032993
13,148,0.045743
13,149,0.059741
13,150,0.091627
14,16,0.035151
14,17,0.091012
14,18,0.052917
14,19,0.043930
14,20,0.008254
14,22,0.067618
14,24,0.055407
14,25,0.033694
14,26,0.142384
14,27,0.043938
14,28,0.071892
14,29,0.080689
14,31,0.070110
14,32,0.082065
14,33,0.027273
14,34,0.030765
14,35,0.032574
14,36,0.057883
14,37,0.087388
14,38,0.114161
14,39,0.042256
14,42,0.008175
14,44,0.048820
14,45,0.083924
14,46,0.038711
14,47,0.042985
14,48,0.050062
14,50,0.064205
14,51,0.008969
14,52,0.036961
14,53,0.180757
14,54,0.083355
14,55,0.062929
14,56,0.109604
14,57,0.018215
14,58,0.031246
14,59,0.006453
14,61,0.077523
14,62,0.065362
14,63,0.006518
14,65,0.113219
14,66,0.104314
14,67,0.039110
14,68,0.092400
14,69,0.142562
14,70,0.021092
14,71,0.014430
14,72,0.026716
14,75,0.021674
14,76,0.065115
14,79,0.037290
14,80,0.024967
14,81,0.042276
14,82,0.019317
14,83,0.049737
14,85,0.056365
14,86,0.024435
14,87,0.063031
14,88,0.023388
14,89,0.005246
14,91,0.042822
14,92,0.096981
14,93,0.033689
14,94,0.056531
14,95,0.022831
14,96,0.005163
14,97,0.049677
14,98,0.103855
14,99,0.016305
14,100,0.055573
14,101,0.048133
14,102,0.052662
14,103,0.020364
14,104,0.095914
14,105,0.068691
14,106,0.058634
14,107,0.043767
14,108,0.097850
14,109,0.155092
14,110,0.020415
14,111,0.067369
14,112,0.077799
14,113,0.077512
14,114,0.036264
14,115,0.094204
14,116,0.065380
14,117,0.125600
14,118,0.054882
14,119,0.135557
14,120,0.103908
14,121,0.044755
14,123,0.084602
14,124,0.005784
14,125,0.064862
14,126,0.027094
14,127,0.171629
14,128,0.032216
14,129,0.093996
14,130,0.029985
14,131,0.087386
14,132,0.056101
14,133,0.076330
14,134,0.060964
14,135,0.008354
14,136,0.076615
14,137,0.083714
14,138,0.015936
14,139,0.014875
14,140,0.031222
14,141,0.049838
14,142,0.156428
14,143,0.074300
14,144,0.086962
14,145,0.007338
14,146,0.004469
14,147,0.030649
14,148,0.015719
14,149,0.170584
14,150,0.059888
15,16,0.101213
15,19,0.254515
15,22,0.022033
15,23,0.092879
15,24,0.081459
15,25,0.022406
15,28,0.019840
15,30,0.053335
15,31,0.024642
15,32,0.017542
15,33,0.032137
15,34,0.082377
15,37,0.015043
15,39,0.023568
15,41,0.106594
15,42,0.063112
15,45,0.018793
15,47,0.029760
15,49,0.036169
15,50,0.023466
15,51,0.067945
15,52,0.111491
15,53,0.023047
15,54,0.012814
15,56,0.018874
15,59,0.028516
15,60,0.183633
15,61,0.050106
15,62,0.055989
15,64,0.029189
15,65,0.017108
15,66,0.036307
15,68,0.043537
15,70,0.051533
15,72,0.026551
15,73,0.057545
15,74,0.044593
15,75,0.045334
15,78,0.062137
15,79,0.041384
15,80,0.040366
15,82,0.040639
15,83,0.018877
15,84,0.064912
15,85,0.044082
15,87,0.075114
15,88,0.032716
15,89,0.034805
15,90,0.051301
15,91,0.067055
15,93,0.089758
15,94,0.034705
15,95,0.038224
15,97,0.029904
15,98,0.029971
15,100,0.041392
15,101,0.113778
15,102,0.046266
15,105,0.037612
15,106,0.059687
15,107,0.011755
15,112,0.024374
15,113,0.035849
15,114,0.039008
15,115,0.027851
15,116,0.035562
15,117,0.043415
15,118,0.053968
15,119,0.038560
15,120,0.051715
15,122,0.027960
15,123,0.052854
15,124,0.147358
15,125,0.039490
15,127,0.014817
15,128,0.013713
15,129,0.029562
15,130,0.115643
15,131,0.026690
15,132,0.039633
15,133,0.035309
15,134,0.021569
15,136,0.018921
15,142,0.020447
15,144,0.029794
15,146,0.032686
15,147,0.059143
15,148,0.010307
15,150,0.015540
16,19,0.074575
16,22,0.093256
16,23,0.117957
16,24,0.040009
16,25,0.029371
16,30,0.068540
16,31,0.031001
16,33,0.040913
16,37,0.064585
16,39,0.030716
16,41,0.039342
16,45,0.024783
16,52,0.091738
16,53,0.009924
16,54,0.016230
16,59,0.036168
16,60,0.040457
16,62,0.051990
16,64,0.037845
16,66,0.015296
16,68,0.013213
16,73,0.076274
16,74,0.057915
16,75,0.058994
16,78,0.078400
16,79,0.054253
16,82,0.053310
16,83,0.024196
16,84,0.085529
16,85,0.057481
16,90,0.065993
16,91,0.014313
16,93,0.020639
16,98,0.079616
16,100,0.054262
16,102,0.023676
16,104,0.039235
16,105,0.022163
16,106,0.041360
16,107,0.051219
16,114,0.022137
16,115,0.016419
16,116,0.010459
16,118,0.021507
16,119,0.016764
16,120,0.014730
16,124,0.024640
16,125,0.016728
16,127,0.017794
16,128,0.017330
16,129,0.014250
16,130,0.026239
16,136,0.080450
16,142,0.024870
16,144,0.030846
16,148,0.013697
17,19,0.023810
17,25,0.025840
17,26,0.028605
17,27,0.032148
17,28,0.038802
17,29,0.066622
17,31,0.020235
17,37,0.017446
17,38,0.081550
17,39,0.158529
17,40,0.248005
17,41,0.064062
17,42,0.085576
17,46,0.034389
